"neighbourhood_name","species_name","range_trees","mean_trees","total_trees","unique_cultivars"
"KILLARNEY","PLICATA",225959,95856.8055555556,1296,1
"KILLARNEY","PONDEROSA",172604,146223,16,1
"KILLARNEY","PROCERA",0,185412,1,1
"KILLARNEY","PSEUDOACACIA",138445,172107.4,25,3
"KILLARNEY","PSEUDOCAMELLIA",165753,200935.388888889,324,1
"KILLARNEY","PSEUDOPLATANUS",125721,56526.0588235294,289,1
"KILLARNEY","PUMILA",168023,150569.789473684,361,1
"KILLARNEY","PUNGENS",113905,106025.5,4,2
"KILLARNEY","QUADRANGULATA",4,43732.3333333333,9,1
"KILLARNEY","REGIA",12911,80730.5,4,1
"KILLARNEY","RETICULATA",225283,199148.063157895,9025,1
"KILLARNEY","ROBUR",177197,186295.977272727,1936,3
"KILLARNEY","RUBRA",161321,91802.0396039604,10201,1
"KILLARNEY","RUBRUM",242886,138513.663498099,276676,9
"KILLARNEY","RUGOSA",20557,39608.8181818182,121,1
"KILLARNEY","SACCHARINUM",161452,77836.5714285714,4900,1
"KILLARNEY","SACCHARUM",6,131406,49,1
"KILLARNEY","SALICINA",184222,177845.7,900,1
"KILLARNEY","SARGENTII",205430,163921.714285714,196,2
"KILLARNEY","SERRATA",172200,197871.75,144,2
"KILLARNEY","SERRULATA",224585,90089.6946386946,184041,6
"KILLARNEY","SIMONII",0,45542,1,1
"KILLARNEY","SPECIES",226408,128128.6875,256,1
"KILLARNEY","STYRACIFLUA",168738,175649.943661972,5041,2
"KILLARNEY","SUBHIRTELLA",0,61191,1,1
"KILLARNEY","SYLVATICA",228944,164464.756944444,20736,8
"KILLARNEY","SYLVESTRIS",133029,137513.0625,256,1
"KILLARNEY","SYRIACA",21521,205409.5,4,1
"KILLARNEY","TATARICUM",0,167947,1,1
"KILLARNEY","TREMULOIDES",0,38243,1,1
"KILLARNEY","TRIACANTHOS",207974,164464.322033898,3481,6
"KILLARNEY","TRICHOCARPA",0,166735,1,1
"KILLARNEY","TRUNCATUM",260898,204639.927835052,9409,2
"KILLARNEY","TULIPIFERA",109387,147480,81,2
"KILLARNEY","VELUTINA",47130,125124.8,25,1
"KILLARNEY","VIRGINIANA",226451,181367.090909091,484,3
"KILLARNEY","WATERERI  X",0,41487,1,1
"KILLARNEY","X WAREI",2407,232015.333333333,9,1
"KILLARNEY","X YEDOENSIS",219695,150500.177419355,3844,2
"KILLARNEY","XX",249794,176905.493150685,5329,8
"KILLARNEY","ZUMI",175322,175518.777777778,2025,1
"KITSILANO","ABIES",263174,123058.294117647,289,1
"KITSILANO","ACERIFOLIA   X",242337,104449.177304965,19881,2
"KITSILANO","ACUMINATA",185628,76590.6666666667,9,1
"KITSILANO","ACUTISSIMA",188834,125438.695652174,529,1
"KITSILANO","ALBA",66795,238501.333333333,9,1
"KITSILANO","ALNIFOLIA",63401,170435.625,256,2
"KITSILANO","ALPINUM",0,112642,1,1
"KITSILANO","ALTISSIMA",0,5201,1,1
"KITSILANO","AMERICANA",261829,84368.5538461539,67600,4
"KITSILANO","ANTARTICA",0,155526,1,1
"KITSILANO","AQUIFOLIUM",259878,76319.85,400,1
"KITSILANO","ARAUCANA",101190,31043.75,16,1
"KITSILANO","ARIA",104311,195240.916666667,144,2
"KITSILANO","ATLANTICA",256793,63040,25,1
"KITSILANO","AUCUPARIA",240290,138009.0625,1024,3
"KITSILANO","AVIUM",223405,61257.2105263158,1444,1
"KITSILANO","BABYLONICA",256000,163743.5,36,1
"KITSILANO","BACCATA",0,218906,1,1
"KITSILANO","BALSAMEA",0,152565,1,1
"KITSILANO","BETULUS",263414,122806.925925926,35721,4
"KITSILANO","BIGNONIOIDES",183986,38009.4021164021,35721,1
"KITSILANO","BILOBA",226060,103478.666666667,9,1
"KITSILANO","BLIREANA",242458,95711.2857142857,49,1
"KITSILANO","BUNGEI",50685,156851.5,4,1
"KITSILANO","CALLERYANA",175325,179404.852631579,9025,5
"KITSILANO","CAMPESTRE",258617,141425.080645161,15376,4
"KITSILANO","CANADENSIS",248287,169798.166666667,144,1
"KITSILANO","CAPILLIPES",0,183608,1,1
"KITSILANO","CAPPADOCICUM",210001,177351.1,100,2
"KITSILANO","CARICA",0,262054,1,1
"KITSILANO","CARNEA   X",189156,160852.555555556,81,1
"KITSILANO","CERASIFERA",264911,110886.04137931,189225,3
"KITSILANO","CINEREA",1,121026.5,4,1
"KITSILANO","CIRCINATUM",142842,73752.6666666667,9,1
"KITSILANO","COCCINEA",259996,154465.04,625,1
"KITSILANO","COMMUNIS",43917,99516.6666666667,9,1
"KITSILANO","CONTORTA",249137,141142.5,36,1
"KITSILANO","CORDATA",214760,140707.457627119,3481,1
"KITSILANO","CRUS-GALLI",172110,169259.882352941,289,1
"KITSILANO","DAVIDII",0,249603,1,1
"KITSILANO","DECURRENS",188945,103305.6,25,1
"KITSILANO","DENUDATA",5661,196704.142857143,49,1
"KITSILANO","DEODARA",252037,94513.0322580645,961,2
"KITSILANO","DOMESTICA",218080,115965,4,1
"KITSILANO","DOUGLASII",90201,157014.6,100,1
"KITSILANO","EMARGINATA",0,258004,1,1
"KITSILANO","EUCHLORA   X",264206,78553.4884259259,186624,1
"KITSILANO","EXCELSIOR",197607,83323.875,2304,4
"KITSILANO","FLAVA",87060,163996,4,1
"KITSILANO","FLORIBUNDA",204912,118977.411764706,289,1
"KITSILANO","FLORIDA",260098,116533.4,25,2
"KITSILANO","FORTUNEI",0,5403,1,1
"KITSILANO","FREEMANI   X",261963,165663.576,15625,4
"KITSILANO","GERMANICA",18,201323,64,1
"KITSILANO","GIGANTEUM",230234,131959.384615385,169,1
"KITSILANO","GINNALA",196486,109174,4,1
"KITSILANO","GLABRA",147742,71763.32,625,1
"KITSILANO","GLAUCA",54927,43733.5,4,1
"KITSILANO","GLYPTOSTROBOIDES",257909,169207,256,2
"KITSILANO","GRANDIFLORA",254328,117008.125,64,2
"KITSILANO","GRANDIFLORA X",26437,247682.5,4,1
"KITSILANO","GRANDIS",123616,64684.1666666667,36,1
"KITSILANO","GRIFFITHII",0,67193,1,1
"KITSILANO","GRISEUM",155456,202870.6,25,1
"KITSILANO","HETEROPHYLLA",257979,119320.666666667,81,1
"KITSILANO","HIPPOCASTANUM",254640,44894.1696750902,76729,2
"KITSILANO","HUPEHENSIS",1,263480.5,4,1
"KITSILANO","INSIGNIS",196199,58328.75,16,1
"KITSILANO","INVOLUCRATA",0,196800,1,1
"KITSILANO","JACQUEMONTII",81995,158887.5,4,1
"KITSILANO","JAPONICA",263556,174002.248366013,23409,3
"KITSILANO","JAPONICUM",259863,175258.75,5184,1
"KITSILANO","KEWENSIS X",36471,193019.777777778,81,1
"KITSILANO","KOBUS",262697,99850.4602076125,83521,1
"KITSILANO","KOREANA",1,260554.5,4,1
"KITSILANO","KOUSA",261200,166807.025,1600,5
"KITSILANO","LASIOCARPA",0,11886,1,1
"KITSILANO","LAVALLEI  X",223509,182909,1024,1
"KITSILANO","LAWSONIANA",221675,93995.9318181818,1936,2
"KITSILANO","LEYLANDII",0,152906,1,1
"KITSILANO","LUTEA",0,180138,1,1
"KITSILANO","MACROCARPA",0,255297,1,1
"KITSILANO","MACROPHYLLUM",259545,139596.5,256,1
"KITSILANO","MARIANA",29599,170740,36,1
"KITSILANO","MATSUDANA",0,259472,1,1
"KITSILANO","MAXIMA",122775,118023.5,4,1
"KITSILANO","MENZIESII",261479,97637.2790697674,1849,1
"KITSILANO","MERTENSIANA",2,13617,4,1
"KITSILANO","MIYABEI",30,260887.666666667,9,1
"KITSILANO","MONADELPHA",0,255448,1,1
"KITSILANO","MONOGYNA",180824,151595.75,16,1
"KITSILANO","MONTICOLA",6,70285,49,1
"KITSILANO","MORDENSIS",119369,228098.236842105,1444,2
"KITSILANO","MUGO",65520,171444,4,1
"KITSILANO","NEGUNDO",261924,108179.3,100,1
"KITSILANO","NIGRA",257576,112612.227272727,484,3
"KITSILANO","NIGRUM",100116,158713.285714286,49,2
"KITSILANO","NOOTKATENSIS",230253,59411.4285714286,441,1
"KITSILANO","NUTTALLII",255648,76266.8888888889,729,2
"KITSILANO","OBASSIA",124539,167950.533333333,225,1
"KITSILANO","OBTUSA",69652,35407,4,1
"KITSILANO","OCCIDENTALIS",102979,16877.24,625,1
"KITSILANO","OFFICIANALIS",200168,135656.5,36,1
"KITSILANO","OFFICINALIS",0,187788,1,1
"KITSILANO","OMORIKA",220319,129677.4,25,1
"KITSILANO","ORNUS",247852,129390.75,400,2
"KITSILANO","OXYACANTHA",229176,39983.1967213115,3721,2
"KITSILANO","OXYCARPA",161084,155205.677419355,961,1
"KITSILANO","PADUS",0,223639,1,1
"KITSILANO","PALMATUM",260107,142505.538461538,4225,6
"KITSILANO","PALUSTRIS",256901,107705.67816092,7569,2
"KITSILANO","PANICULATA",0,4242,1,1
"KITSILANO","PAPYRIFERA",255612,135139.166666667,36,1
"KITSILANO","PAVIA",18,15028.6,100,1
"KITSILANO","PENDULA",263272,91703.5964912281,3249,2
"KITSILANO","PENNSYLVANICA",206658,151424.021276596,2209,4
"KITSILANO","PERSICA",259183,192397.417582418,8281,3
"KITSILANO","PHAENOPYRUM",79097,148393.7,400,1
"KITSILANO","PHELLOS",52355,237332.5,4,1
"KITSILANO","PISIFERA",48070,86262.3333333333,9,1
"KITSILANO","PLATANOIDES",264982,70308.2794612794,1411344,14
"KITSILANO","PLATYPHYLLOS",1,152352.5,4,1
"KITSILANO","PLICATA",264662,121577.41025641,6084,2
"KITSILANO","PONDEROSA",0,6995,1,1
"KITSILANO","POPULIFOLIA",57949,33547.3333333333,9,1
"KITSILANO","PROCERA",212635,169178.25,16,1
"KITSILANO","PSEUDOACACIA",261708,111240.84,625,3
"KITSILANO","PSEUDOCAMELLIA",244264,125791.428571429,49,1
"KITSILANO","PSEUDOPLATANUS",263512,45132.1706161137,44521,3
"KITSILANO","PUMILA",160569,49486.1304347826,529,2
"KITSILANO","PUNGENS",29236,144095,4,1
"KITSILANO","PURSHIANA",0,262908,1,1
"KITSILANO","RACEMOSA",1,211697.5,4,1
"KITSILANO","REGIA",116281,128083,16,1
"KITSILANO","RETICULATA",254054,162796,7056,1
"KITSILANO","ROBUR",226252,61460.7718631179,69169,3
"KITSILANO","RUBRA",257733,106427.722222222,2916,1
"KITSILANO","RUBRUM",263527,132700.806349206,99225,8
"KITSILANO","RUGOSA",152806,78092,4,1
"KITSILANO","SACCHARINUM",251762,86524.9565217391,529,3
"KITSILANO","SACCHARUM",23,11792.8888888889,81,1
"KITSILANO","SALICINA",150603,221009.285714286,49,1
"KITSILANO","SARGENTII",250970,127544.380952381,441,2
"KITSILANO","SATIVA",0,131106,1,1
"KITSILANO","SERRATA",155379,211061.4,25,2
"KITSILANO","SERRULA",152321,75964.5555555556,81,1
"KITSILANO","SERRULATA",262257,88509.5313059033,312481,10
"KITSILANO","SITCHENSIS",241368,122522,9,1
"KITSILANO","SOULANGEANA  X",32394,132245.333333333,9,1
"KITSILANO","SPECIES",263516,146447.263157895,12996,1
"KITSILANO","SPICATUM",2,168195,9,1
"KITSILANO","STROBUS",0,14734,1,1
"KITSILANO","STYRACIFLUA",253637,167428.490566038,2809,2
"KITSILANO","SUBHIRTELLA",98476,95192.6666666667,9,2
"KITSILANO","SYLVATICA",255386,148592.926829268,60516,13
"KITSILANO","SYLVESTRIS",219506,117660.571428571,441,1
"KITSILANO","SYRIACA",153947,156303.142857143,49,1
"KITSILANO","TATARICUM",0,106378,1,1
"KITSILANO","TEGMENTOSUM",7,224521.5,64,1
"KITSILANO","TOMENTOSA",0,5142,1,1
"KITSILANO","TRANSITORIA",0,250676,1,1
"KITSILANO","TRIACANTHOS",263415,154537.205128205,6084,6
"KITSILANO","TRUNCATUM",214771,205344.055555556,2916,3
"KITSILANO","TULIPIFERA",255655,67149.3168316832,10201,2
"KITSILANO","TYPHINA",0,8525,1,1
"KITSILANO","VIRGINIANA",195803,212420.583333333,144,3
"KITSILANO","VULGARIS",233418,140757,4,1
"KITSILANO","WATERERI  X",228436,57764.4285714286,49,1
"KITSILANO","X YEDOENSIS",253446,197517.842696629,7921,1
"KITSILANO","XX",257350,197709.430769231,4225,9
"KITSILANO","ZUMI",232365,141020.5,6084,1
"MARPOLE","ABIES",73703,232601,64,1
"MARPOLE","ACERIFOLIA   X",136375,111008.979166667,2304,2
"MARPOLE","ACUTISSIMA",93743,176135.102564103,1521,1
"MARPOLE","ALBA",0,52977,1,1
"MARPOLE","ALNIFOLIA",29077,178593.545454545,121,2
"MARPOLE","AMERICANA",215482,156303.314814815,26244,4
"MARPOLE","ANTARTICA",221245,141048,64,1
"MARPOLE","AQUIFOLIUM",37594,93259.6,25,1
"MARPOLE","ARGUTUM",0,110281,1,1
"MARPOLE","ARIA",205736,145815.1875,256,2
"MARPOLE","AUCUPARIA",216600,142073.892857143,784,2
"MARPOLE","AVELLANA",160163,183110.5,4,2
"MARPOLE","AVIUM",178570,69959.1071428571,784,1
"MARPOLE","BABYLONICA",105538,181049,4,1
"MARPOLE","BARBATUM",1,192922.5,4,1
"MARPOLE","BETULUS",258798,159933.119122257,101761,6
"MARPOLE","BILOBA",232946,194138.75,16,2
"MARPOLE","BLIREANA",51703,69654.6666666667,9,1
"MARPOLE","BUNGEI",104204,117788.666666667,36,1
"MARPOLE","CALLERYANA",206939,162667.301204819,6889,3
"MARPOLE","CAMPESTRE",258050,168087.510638298,8836,4
"MARPOLE","CANADENSIS",225698,200286.551724138,841,1
"MARPOLE","CAPPADOCICUM",116529,199309.454545455,484,2
"MARPOLE","CARICA",0,262747,1,1
"MARPOLE","CARNEA   X",5031,178126,9,1
"MARPOLE","CAROLINIANA",242446,186088.4375,256,1
"MARPOLE","CERASIFERA",254935,111618.929623568,373321,3
"MARPOLE","CHINENSE",117173,128822.357142857,196,1
"MARPOLE","COCCINEA",212697,143001.125,576,1
"MARPOLE","COMMUNIS",0,51927,1,1
"MARPOLE","CONTORTA",47844,66676.75,16,1
"MARPOLE","CONTROVERSA",17080,222475.615384615,169,1
"MARPOLE","CORDATA",114128,81470.4814814815,729,2
"MARPOLE","CRUS-GALLI",44961,175947.111111111,81,1
"MARPOLE","DAVIDII",83045,142516.5,4,1
"MARPOLE","DAWSONIANA",0,187455,1,1
"MARPOLE","DEODARA",161065,154216.071428571,196,2
"MARPOLE","DOUGLASII",15664,61932.7142857143,49,1
"MARPOLE","ENGELMANNII",74023,88936.5,4,1
"MARPOLE","ERUBESCENS",0,204495,1,1
"MARPOLE","EUCHLORA   X",130639,103680.652173913,529,1
"MARPOLE","EUROPAEA   X",1,53835.5,4,1
"MARPOLE","EXCELSIOR",154809,81758.9285714286,4900,1
"MARPOLE","FLAVA",0,204440,1,1
"MARPOLE","FLORIBUNDA",153988,90092.046728972,11449,1
"MARPOLE","FLORIDA",151215,77469.9230769231,169,2
"MARPOLE","FRAINETTO",0,200354,1,1
"MARPOLE","FREEMANI   X",216084,185629.126506024,27556,4
"MARPOLE","GARRYANA",1,53838.5,4,1
"MARPOLE","GIGANTEUM",62339,164889.75,16,1
"MARPOLE","GINNALA",139155,192681.05,400,1
"MARPOLE","GLABRA",1,65745.5,4,1
"MARPOLE","GLYPTOSTROBOIDES",194389,156598.363636364,121,1
"MARPOLE","GRANDIFLORA",170287,173060.5,16,2
"MARPOLE","GRANDIFLORA X",20097,244679.263157895,361,1
"MARPOLE","GRANDIS",0,57544,1,1
"MARPOLE","GRISEUM",29019,244862.5,576,1
"MARPOLE","HETEROPHYLLA",173355,158221.25,64,1
"MARPOLE","HIPPOCASTANUM",207500,94307.052631579,5776,2
"MARPOLE","INVOLUCRATA",92681,152989.333333333,9,1
"MARPOLE","JACQUEMONTII",147761,186629.9,100,1
"MARPOLE","JAPONICA",211607,167206.189473684,9025,2
"MARPOLE","JAPONICUM",206765,182770.833333333,4356,1
"MARPOLE","KEWENSIS X",27429,177527.5,4,1
"MARPOLE","KOBUS",215154,182040.729166667,2304,1
"MARPOLE","KOREANA",0,260356,1,1
"MARPOLE","KOUSA",248885,147061.764705882,10404,4
"MARPOLE","LAVALLEI  X",213650,188229.775510204,2401,1
"MARPOLE","LAWSONIANA",176030,174114.05,400,1
"MARPOLE","LIKIANGENSIS",0,154360,1,1
"MARPOLE","LUTEA",130750,118669,4,1
"MARPOLE","MACROCARPA",7862,259631.666666667,36,1
"MARPOLE","MACROPHYLLUM",119179,84929.4705882353,289,1
"MARPOLE","MENZIESII",223333,121995.358974359,1521,1
"MARPOLE","MERTENSIANA",0,93478,1,1
"MARPOLE","MICROMALUS   X",0,168302,1,1
"MARPOLE","MONADELPHA",113957,240255.125,64,1
"MARPOLE","MORDENSIS",238833,170429.428571429,441,2
"MARPOLE","NEGUNDO",42946,68240.5,16,1
"MARPOLE","NIGRA",147902,105466.75,400,2
"MARPOLE","NOOTKATENSIS",177618,168605.5,784,2
"MARPOLE","NUTTALLII",180794,81284.2222222222,2916,2
"MARPOLE","OBASSIA",0,126813,1,1
"MARPOLE","OCCIDENTALIS",212051,176062.111111111,81,2
"MARPOLE","ORIENTALIS",6,101787,16,1
"MARPOLE","ORNUS",236306,140559.4,8100,2
"MARPOLE","OXYACANTHA",156575,86220.5833333333,1296,1
"MARPOLE","OXYCARPA",110584,97813.5,64,3
"MARPOLE","PADUS",101953,77610.8571428571,49,1
"MARPOLE","PALMATUM",196332,176924.892857143,3136,6
"MARPOLE","PALUSTRIS",262253,195173.594936709,6241,2
"MARPOLE","PAPYRIFERA",43581,73826.5,4,1
"MARPOLE","PENDULA",206034,94915.5789473684,1444,3
"MARPOLE","PENNSYLVANICA",173883,160111.971631206,19881,5
"MARPOLE","PERSICA",212543,196415.982300885,12769,3
"MARPOLE","PHAENOPYRUM",109627,152158,324,1
"MARPOLE","PHELLOS",153116,144227.826086957,529,1
"MARPOLE","PISIFERA",152328,190040.875,64,1
"MARPOLE","PLATANOIDES",208909,118201.68558952,209764,12
"MARPOLE","PLICATA",227656,151189.821917808,5329,2
"MARPOLE","PROCERA",30073,66904,16,1
"MARPOLE","PSEUDOACACIA",133105,123588.130434783,529,3
"MARPOLE","PSEUDOPLATANUS",134580,82884.5185185185,6561,3
"MARPOLE","PUMILA",144094,113970.5,1444,2
"MARPOLE","PUNGENS",153129,120228,16,2
"MARPOLE","RETICULATA",243792,161177.368421053,5776,1
"MARPOLE","ROBUR",168640,146627.96,625,2
"MARPOLE","RUBRA",170413,79295.2833333333,3600,1
"MARPOLE","RUBRUM",243205,165986.421203438,121801,10
"MARPOLE","RUGOSA",0,172130,1,1
"MARPOLE","SACCHARINUM",119169,82334.3333333333,36,1
"MARPOLE","SALICINA",145224,135682.666666667,9,1
"MARPOLE","SARGENTIANA",6995,178579.25,16,1
"MARPOLE","SARGENTII",243196,197399.692307692,1521,2
"MARPOLE","SERRATA",227657,169103.217391304,529,3
"MARPOLE","SERRULATA",251940,100441.026282854,638401,8
"MARPOLE","SIMONII",0,162874,1,1
"MARPOLE","SINENSIS",8,265787,81,1
"MARPOLE","SPECIES",255754,112315.42,2500,1
"MARPOLE","SPECIOSA",0,53297,1,1
"MARPOLE","STYRACIFLUA",166347,168189.516129032,8649,2
"MARPOLE","SUBHIRTELLA",51684,61448.1428571429,196,1
"MARPOLE","SYLVATICA",232117,194406.743055556,20736,10
"MARPOLE","SYLVESTRIS",135853,102226.833333333,36,1
"MARPOLE","SYRIACA",110903,185196,16,1
"MARPOLE","TASHKENTENSIS",0,207208,1,1
"MARPOLE","TREMULA",0,161965,1,1
"MARPOLE","TRIACANTHOS",263562,173432.641025641,1521,6
"MARPOLE","TRICHOTOMUM",1,218866.5,4,1
"MARPOLE","TRUNCATUM",255052,196874.257731959,9409,3
"MARPOLE","TULIPIFERA",145422,146523.727272727,484,2
"MARPOLE","TYPHINA",0,7839,1,1
"MARPOLE","VIRGINIANA",210770,160199,36,2
"MARPOLE","VULGARIS",204015,155412.5,4,1
"MARPOLE","WATERERI  X",8,49342.5,16,1
"MARPOLE","X WAREI",228030,140106,4,1
"MARPOLE","X YEDOENSIS",249137,158717.316939891,33489,2
"MARPOLE","XX",244360,179282.170454545,7744,9
"MARPOLE","ZUMI",175841,169451.114754098,3721,1
"MOUNT PLEASANT","ABIES",202955,149759,9,1
"MOUNT PLEASANT","ACERIFOLIA   X",211393,176645.709677419,961,2
"MOUNT PLEASANT","ACUTISSIMA",87241,143179.666666667,324,1
"MOUNT PLEASANT","ALNIFOLIA",67626,174574.526315789,361,2
"MOUNT PLEASANT","ALTISSIMA",0,261440,1,1
"MOUNT PLEASANT","AMERICANA",255212,92498.3120567376,19881,5
"MOUNT PLEASANT","ANAGYROIDES",4,163419,4,1
"MOUNT PLEASANT","AQUIFOLIUM",164927,85892.75,16,1
"MOUNT PLEASANT","ARIA",209086,158522.5,36,1
"MOUNT PLEASANT","ARNOLDIANA X",892,230115,4,1
"MOUNT PLEASANT","AUCUPARIA",233554,170553.071428571,784,2
"MOUNT PLEASANT","AVIUM",101939,23197.0909090909,121,1
"MOUNT PLEASANT","BACCATA",3,206619.5,16,1
"MOUNT PLEASANT","BANKSIANA",1,120162.5,4,1
"MOUNT PLEASANT","BETULUS",252675,189112.4,70225,5
"MOUNT PLEASANT","BIGNONIOIDES",0,63013,1,1
"MOUNT PLEASANT","BILOBA",116272,156499.8125,256,1
"MOUNT PLEASANT","CALLERYANA",264303,148541.356756757,136900,5
"MOUNT PLEASANT","CAMPESTRE",261345,150218.463157895,9025,5
"MOUNT PLEASANT","CANADENSIS",118504,206014,400,1
"MOUNT PLEASANT","CAPILLIPES",0,184017,1,1
"MOUNT PLEASANT","CAPPADOCICUM",68299,197315,361,3
"MOUNT PLEASANT","CARNEA   X",248901,182643.470588235,289,1
"MOUNT PLEASANT","CAROLINIANA",250798,187010.422222222,2025,1
"MOUNT PLEASANT","CERASIFERA",261079,55336.7903225807,15376,3
"MOUNT PLEASANT","CHINENSE",0,179897,1,1
"MOUNT PLEASANT","CINEREA",126550,202210,4,1
"MOUNT PLEASANT","CIRCINATUM",226396,49239.4,25,1
"MOUNT PLEASANT","COCCINEA",206660,113096.714285714,784,1
"MOUNT PLEASANT","CONTORTA",172645,122138,16,1
"MOUNT PLEASANT","CORDATA",110507,136805.619047619,1764,4
"MOUNT PLEASANT","CRUS-GALLI",138909,132067.666666667,36,1
"MOUNT PLEASANT","DAVIDII",97942,143897.5,256,1
"MOUNT PLEASANT","DENUDATA",0,199666,1,1
"MOUNT PLEASANT","DEODARA",25431,215936.333333333,9,1
"MOUNT PLEASANT","DOUGLASII",143767,94705.3333333333,36,1
"MOUNT PLEASANT","ELLIPSOIDALIS",254789,216660.5,1444,1
"MOUNT PLEASANT","EUCHLORA   X",254400,79488.3899082568,47524,1
"MOUNT PLEASANT","EXCELSIOR",241292,105163.073170732,1681,3
"MOUNT PLEASANT","FLAVA",0,88518,1,1
"MOUNT PLEASANT","FLEXILUS",1,231039.5,4,1
"MOUNT PLEASANT","FLORIBUNDA",179823,99039.2857142857,49,1
"MOUNT PLEASANT","FLORIDA",0,13006,1,1
"MOUNT PLEASANT","FRAINETTO",0,131041,1,1
"MOUNT PLEASANT","FREEMANI   X",262055,120133.760252366,100489,4
"MOUNT PLEASANT","GIGANTEUM",3,127663.5,16,1
"MOUNT PLEASANT","GINNALA",198688,80497.05,400,1
"MOUNT PLEASANT","GLABRA",168088,84247.9333333333,225,1
"MOUNT PLEASANT","GLAUCA",0,120498,1,1
"MOUNT PLEASANT","GLUTINOSA",0,227767,1,1
"MOUNT PLEASANT","GLYPTOSTROBOIDES",156742,180229.272727273,121,1
"MOUNT PLEASANT","GRANDIFLORA",128517,76946.5,4,1
"MOUNT PLEASANT","GRANDIFLORA X",2704,262909.333333333,9,1
"MOUNT PLEASANT","GRANDIS",46955,23569.6666666667,9,1
"MOUNT PLEASANT","GRISEUM",149442,146591.076923077,676,1
"MOUNT PLEASANT","HETEROPHYLLA",0,120174,1,1
"MOUNT PLEASANT","HIPPOCASTANUM",256255,47489.267281106,47089,2
"MOUNT PLEASANT","INVOLUCRATA",94525,227380.263157895,361,1
"MOUNT PLEASANT","JACQUEMONTII",3,198760.5,16,1
"MOUNT PLEASANT","JAPONICA",254813,193915.597402597,5929,2
"MOUNT PLEASANT","JAPONICUM",256749,116283.187969925,17689,2
"MOUNT PLEASANT","KEWENSIS X",38,192898.923076923,169,1
"MOUNT PLEASANT","KOBUS",253677,161976.194444444,1296,1
"MOUNT PLEASANT","KOUSA",249052,190884.333333333,2025,4
"MOUNT PLEASANT","LAVALLEI  X",171344,128048.8,25,1
"MOUNT PLEASANT","LAWSONIANA",212921,67310.5833333333,576,1
"MOUNT PLEASANT","LUTEA",205189,151593.222222222,81,1
"MOUNT PLEASANT","MACROPHYLLUM",221816,66534.2608695652,529,1
"MOUNT PLEASANT","MAXIMA",0,265008,1,1
"MOUNT PLEASANT","MENZIESII",245653,135802.181818182,121,1
"MOUNT PLEASANT","MONADELPHA",0,255018,1,1
"MOUNT PLEASANT","MORDENSIS",124737,198696.352941176,1156,2
"MOUNT PLEASANT","NEGUNDO",170134,134292.285714286,49,1
"MOUNT PLEASANT","NIGRA",190478,114609.4,25,2
"MOUNT PLEASANT","NIGRUM",5,174146,9,1
"MOUNT PLEASANT","NOOTKATENSIS",192228,155708.25,16,1
"MOUNT PLEASANT","NUTTALLII",0,120474,1,1
"MOUNT PLEASANT","OCCIDENTALIS",64695,52299.5,16,1
"MOUNT PLEASANT","OMORIKA",0,181460,1,1
"MOUNT PLEASANT","ORNUS",263581,167125.829268293,1681,2
"MOUNT PLEASANT","OXYACANTHA",179747,104905.46875,1024,2
"MOUNT PLEASANT","OXYCARPA",261383,152093,4356,2
"MOUNT PLEASANT","PADUS",112207,93812.7777777778,81,1
"MOUNT PLEASANT","PALMATUM",242927,166251.340909091,1936,6
"MOUNT PLEASANT","PALUSTRIS",254300,107256.82300885,12769,2
"MOUNT PLEASANT","PAPYRIFERA",4988,108054,16,1
"MOUNT PLEASANT","PENDULA",256251,111921.029411765,1156,2
"MOUNT PLEASANT","PENNSYLVANICA",156222,195663.04,625,5
"MOUNT PLEASANT","PENNSYLVANICUM",111,133726.1,100,1
"MOUNT PLEASANT","PERSICA",195415,223488.894230769,10816,4
"MOUNT PLEASANT","PHAENOPYRUM",5,7328.5,4,1
"MOUNT PLEASANT","PHELLOS",0,206112,1,1
"MOUNT PLEASANT","PISIFERA",0,81349,1,1
"MOUNT PLEASANT","PLATANOIDES",261613,109881.345345345,110889,11
"MOUNT PLEASANT","PLICATA",254815,148958.379310345,841,1
"MOUNT PLEASANT","PONDEROSA",0,262052,1,1
"MOUNT PLEASANT","PSEUDOACACIA",262595,88986.1627906977,1849,4
"MOUNT PLEASANT","PSEUDOCAMELLIA",189676,193772.80952381,1764,1
"MOUNT PLEASANT","PSEUDOPLATANUS",186512,81174.9682539682,3969,2
"MOUNT PLEASANT","PUMILA",0,165331,1,1
"MOUNT PLEASANT","PUNGENS",116305,221782.333333333,9,1
"MOUNT PLEASANT","RETICULATA",249699,183505.452830189,2809,1
"MOUNT PLEASANT","ROBUR",252371,129156.670588235,7225,2
"MOUNT PLEASANT","ROBUR X ALBA",4,256961,25,1
"MOUNT PLEASANT","RUBRA",249861,43706.7142857143,784,1
"MOUNT PLEASANT","RUBRUM",261596,137455.298449612,266256,7
"MOUNT PLEASANT","RUGOSA",0,180515,1,1
"MOUNT PLEASANT","SACCHARINUM",183014,41802.2307692308,169,1
"MOUNT PLEASANT","SACCHARUM",176825,121484,9,1
"MOUNT PLEASANT","SALICINA",0,230464,1,1
"MOUNT PLEASANT","SARGENTII",248627,148799.447368421,1444,3
"MOUNT PLEASANT","SATIVA",0,172828,1,1
"MOUNT PLEASANT","SERRATA",0,208413,1,1
